file,ismelody,program,instrument,notes,chordratio,avgpitch,pitchrange,rpat,dur,steps
"U96/Love Religion.mid",F,39,Synth Bass 2,1032,1.00,40,12,1,0.232,431
"U96/Love Religion.mid",F,18,Rock Organ,160,0.50,65,34,1,0.500,0
"U96/Love Religion.mid",T,65,Alto Sax,338,1.00,66,10,11,0.742,143
"U96/Love Religion.mid",F,49,String Ensemble 2,93,0.22,59,53,5,7.734,17
"U96/Love Religion.mid",F,14,Tubular Bells,63,0.50,71,22,4,2.078,28
"U96/Love Religion.mid",F,80,Lead 1 (square),132,1.00,29,0,6,0.440,130
"U96/Love Religion.mid",F,11,Vibraphone,92,1.00,72,0,2,0.052,44
"U96/Love Religion.mid",F,55,Orchestra Hit,50,0.47,58,17,1,1.021,31
"U96/Love Religion.mid",F,57,Trombone,1,1.00,77,0,0,3.094,0
"U96/Love Religion.mid",F,80,Lead 1 (square),19,1.00,53,12,3,0.969,14
"U96/Love Religion.mid",F,30,Distortion Guitar,42,0.50,45,17,1,0.852,27
"UB40/Groovin'.mid",T,25,Acoustic Guitar (steel),419,0.84,70,21,23,0.518,63
"UB40/Groovin'.mid",F,33,Electric Bass (finger),699,1.00,36,10,4,0.242,440
"UB40/Groovin'.mid",F,0,Acoustic Grand,288,0.33,63,12,2,0.120,207
"UB40/Groovin'.mid",F,65,Alto Sax,188,0.87,56,19,14,0.737,49
"UB40/Groovin'.mid",F,50,SynthStrings 1,24,0.62,78,19,2,4.828,0
"UB40/Groovin'.mid",F,62,SynthBrass 1,111,0.82,71,15,5,1.346,14
"UB40/Groovin'.mid",F,27,Electric Guitar (clean),288,0.33,63,12,2,0.120,207
"UB40/Homely Girl.1.mid",F,0,Acoustic Grand,262,0.33,62,24,16,0.172,119
"UB40/Homely Girl.1.mid",F,33,Electric Bass (finger),613,1.00,35,16,7,0.263,251
"UB40/Homely Girl.1.mid",F,30,Distortion Guitar,291,0.31,65,15,4,0.052,113
"UB40/Homely Girl.1.mid",F,61,Brass Section,10,0.33,47,20,2,0.161,7
"UB40/Homely Girl.1.mid",F,61,Brass Section,247,0.50,72,22,7,0.401,45
"UB40/Homely Girl.1.mid",F,48,String Ensemble 1,295,0.46,72,22,9,0.344,93
"UB40/Homely Girl.1.mid",T,73,Flute,342,1.00,70,17,34,0.448,70
"UB40/Kingston Town.1.mid",F,35,Fretless Bass,708,1.00,37,17,3,0.404,261
"UB40/Kingston Town.1.mid",F,25,Acoustic Guitar (steel),360,0.33,60,13,1,0.107,293
"UB40/Kingston Town.1.mid",T,75,Pan Flute,220,1.00,67,17,16,0.904,23
"UB40/Kingston Town.1.mid",F,18,Rock Organ,82,0.33,78,17,2,3.982,13
"UB40/Kingston Town.1.mid",F,87,Lead 8 (bass+lead),81,1.00,68,9,6,1.143,12
"UB40/So Here I Am.mid",T,73,Flute,303,1.00,71,12,13,0.526,64
"UB40/So Here I Am.mid",F,32,Acoustic Bass,631,1.00,50,20,6,0.328,120
"UB40/So Here I Am.mid",F,0,Acoustic Grand,320,0.33,80,26,1,0.146,290
"UB40/So Here I Am.mid",F,28,Electric Guitar (muted),320,0.32,63,18,1,0.112,246
"UB40/So Here I Am.mid",F,25,Acoustic Guitar (steel),52,1.00,72,15,12,0.771,10
"UB40/So Here I Am.mid",F,49,String Ensemble 2,26,0.38,66,13,3,2.763,0
"UB40/So Here I Am.mid",F,61,Brass Section,93,0.38,70,31,5,1.352,8
"Umberto Tozzi/Gloria.mid",F,33,Electric Bass (finger),855,1.00,37,17,7,0.464,735
"Umberto Tozzi/Gloria.mid",F,52,Choir Aahs,31,0.39,64,14,3,0.479,11
"Umberto Tozzi/Gloria.mid",T,65,Alto Sax,345,1.00,73,15,9,0.646,126
"Umberto Tozzi/Gloria.mid",F,90,Pad 3 (polysynth),62,1.00,44,7,1,0.562,55
"Umberto Tozzi/Gloria.mid",F,48,String Ensemble 1,253,0.38,74,42,11,0.854,55
"Umberto Tozzi/Gloria.mid",F,81,Lead 2 (sawtooth),2,0.50,74,29,1,9.984,0
"Umberto Tozzi/Gloria.mid",F,62,SynthBrass 1,249,0.33,75,22,5,0.359,65
"Umberto Tozzi/Gloria.mid",F,0,Acoustic Grand,998,0.39,57,36,7,0.547,106
"Umberto Tozzi/Gloria.mid",F,29,Overdriven Guitar,14,1.00,51,26,3,1.427,0
"Umberto Tozzi/Gloria.mid",F,4,Electric Piano 1,60,0.71,76,16,5,3.453,4
"Umberto Tozzi/Gloria.mid",F,118,Synth Drum,73,1.00,57,0,2,1.255,71
"Umberto Tozzi/Gloria.mid",F,90,Pad 3 (polysynth),2,1.00,70,12,1,7.885,0
"Umberto Tozzi/Gloria.mid",F,90,Pad 3 (polysynth),2,1.00,65,12,1,7.885,0
"Umberto Tozzi/Gloria.mid",F,90,Pad 3 (polysynth),2,1.00,62,12,1,7.885,0
"Undercover/Baker Street.mid",F,0,Acoustic Grand,3,1.00,52,0,1,2.586,1
"Undercover/Baker Street.mid",T,0,Acoustic Grand,491,0.30,60,43,10,0.672,321
"Undercover/Baker Street.mid",F,0,Acoustic Grand,1002,0.67,68,21,2,0.404,73
"Undercover/Baker Street.mid",F,0,Acoustic Grand,79,0.33,61,26,3,7.154,3
"Undercover/Baker Street.mid",F,0,Acoustic Grand,628,0.28,72,13,2,0.328,503
"Undercover/Baker Street.mid",F,0,Acoustic Grand,438,1.00,81,10,16,0.531,153
"Undercover/Baker Street.mid",F,0,Acoustic Grand,512,1.00,33,12,2,0.391,445
"Undercover/Baker Street.mid",F,0,Acoustic Grand,630,0.83,72,15,23,0.411,60
"Uriah Heep/Easy Livin'.mid",F,30,Distortion Guitar,530,0.61,52,36,48,0.575,177
"Uriah Heep/Easy Livin'.mid",T,18,Rock Organ,416,0.42,75,28,36,0.858,73
"Uriah Heep/Easy Livin'.mid",F,34,Electric Bass (pick),574,1.00,36,14,43,0.433,191
"Uriah Heep/Easy Livin'.mid",F,52,Choir Aahs,50,0.50,73,14,9,2.100,15
"Uriah Heep/Easy Livin'.mid",F,30,Distortion Guitar,341,0.79,63,21,40,0.800,82
"Uriah Heep/Easy Livin'.mid",F,30,Distortion Guitar,24,1.00,72,17,2,0.383,3
"Valens Ritchie/La Bamba.1.mid",F,28,Electric Guitar (muted),486,1.00,51,14,8,0.453,23
"Valens Ritchie/La Bamba.1.mid",F,32,Acoustic Bass,310,1.00,41,14,9,0.758,4
"Valens Ritchie/La Bamba.1.mid",F,27,Electric Guitar (clean),460,0.44,59,22,19,0.779,103
"Valens Ritchie/La Bamba.1.mid",T,58,Tuba,216,1.00,62,10,25,0.625,75
"Valens Ritchie/La Bamba.1.mid",F,27,Electric Guitar (clean),118,1.00,54,10,13,0.542,25
"Valens Ritchie/La Bamba.mid",F,61,Brass Section,245,0.25,64,14,9,0.568,105
"Valens Ritchie/La Bamba.mid",F,86,Lead 7 (fifths),245,0.50,88,14,9,0.578,105
"Valens Ritchie/La Bamba.mid",T,3,Honky-Tonk,270,0.99,79,24,8,0.193,41
"Valens Ritchie/La Bamba.mid",F,27,Electric Guitar (clean),485,1.00,51,16,3,0.557,36
"Valens Ritchie/La Bamba.mid",F,18,Rock Organ,485,1.00,79,13,3,0.599,35
"Valens Ritchie/La Bamba.mid",F,25,Acoustic Guitar (steel),370,0.56,44,26,2,0.807,0
"Valens Ritchie/La Bamba.mid",F,92,Pad 5 (bowed),485,1.00,39,14,3,0.594,35
"Valens Ritchie/La Bamba.mid",F,25,Acoustic Guitar (steel),485,1.00,63,14,3,0.594,35
"Valens Ritchie/La Bamba.mid",F,38,Synth Bass 1,485,1.00,63,14,3,0.594,35
"Van Halen/Jump.2.mid",F,39,Synth Bass 2,400,1.00,34,16,22,0.672,231
"Van Halen/Jump.2.mid",F,90,Pad 3 (polysynth),292,0.97,63,50,19,1.526,17
"Van Halen/Jump.2.mid",T,65,Alto Sax,79,1.00,74,15,12,0.549,28
"Van Halen/Jump.2.mid",F,62,SynthBrass 1,152,0.34,69,24,9,0.826,45
"Van Halen/Jump.2.mid",F,48,String Ensemble 1,42,0.69,69,30,9,5.094,0
"Van Halen/Jump.2.mid",F,30,Distortion Guitar,226,0.87,49,31,11,1.052,125
"Van Halen/Jump.2.mid",F,27,Electric Guitar (clean),208,0.60,52,26,8,1.076,148
"Van Halen/Jump.2.mid",F,29,Overdriven Guitar,43,1.00,66,33,7,0.763,4
"Van Halen/Jump.2.mid",F,31,Guitar Harmonics,41,1.00,60,24,7,0.818,3
"Van Halen/Jump.2.mid",F,87,Lead 8 (bass+lead),236,1.00,70,19,4,0.385,24
"Van Halen/Jump.2.mid",F,30,Distortion Guitar,43,1.00,66,33,7,0.755,3
"Van Halen/Jump.2.mid",F,90,Pad 3 (polysynth),3,1.00,24,0,2,11.648,1
"Van Halen/Jump.2.mid",F,90,Pad 3 (polysynth),12,1.00,44,7,3,5.260,0
"Van Halen/Jump.2.mid",F,90,Pad 3 (polysynth),65,0.34,69,24,6,0.828,19
"Van McCoy/The Hustle.1.mid",F,38,Synth Bass 1,378,1.00,44,13,38,0.800,261
"Van McCoy/The Hustle.1.mid",F,4,Electric Piano 1,126,0.29,66,19,11,1.708,60
"Van McCoy/The Hustle.1.mid",T,48,String Ensemble 1,481,1.00,80,24,51,0.625,89
"Van McCoy/The Hustle.1.mid",F,48,String Ensemble 1,133,0.52,76,34,21,1.917,24
"Van Morrison/Brown Eyed Girl.4.mid",F,35,Fretless Bass,512,1.00,36,12,15,0.711,209
"Van Morrison/Brown Eyed Girl.4.mid",F,1,Bright Acoustic,408,0.43,59,43,22,0.917,88
"Van Morrison/Brown Eyed Girl.4.mid",F,61,Brass Section,78,0.34,71,10,3,0.521,64
"Van Morrison/Brown Eyed Girl.4.mid",F,25,Acoustic Guitar (steel),257,0.52,66,36,15,0.737,59
"Van Morrison/Brown Eyed Girl.4.mid",F,16,Drawbar Organ,161,0.38,75,31,7,1.857,48
"Van Morrison/Brown Eyed Girl.4.mid",T,73,Flute,299,1.00,71,12,18,0.805,98
"Van Morrison/Domino.mid",F,33,Electric Bass (finger),581,1.00,42,16,13,0.542,129
"Van Morrison/Domino.mid",F,27,Electric Guitar (clean),597,0.58,65,24,12,0.475,137
"Van Morrison/Domino.mid",F,28,Electric Guitar (muted),597,0.58,65,24,14,0.475,122
"Van Morrison/Domino.mid",T,73,Flute,270,1.00,63,15,41,0.525,55
"Van Morrison/Domino.mid",F,27,Electric Guitar (clean),205,0.38,65,24,5,0.167,122
"Van Morrison/Domino.mid",F,61,Brass Section,136,0.61,73,24,11,1.175,9
"Van Morrison/Domino.mid",F,61,Brass Section,10,1.00,64,12,2,2.758,1
"Van Morrison/Domino.mid",F,66,Tenor Sax,59,0.98,66,36,6,1.025,6
"Van Morrison/Domino.mid",F,67,Baritone Sax,136,1.00,47,32,7,0.567,42
"Van Morrison/Domino.mid",F,1,Bright Acoustic,297,0.54,55,24,9,0.600,5
"Van Morrison/Into the Mystic.3.mid",T,73,Flute,260,1.00,71,17,45,0.477,45
"Van Morrison/Into the Mystic.3.mid",F,33,Electric Bass (finger),725,1.00,38,22,55,0.466,111
"Van Morrison/Into the Mystic.3.mid",F,1,Bright Acoustic,536,0.40,61,60,58,0.599,112
"Van Morrison/Into the Mystic.3.mid",F,25,Acoustic Guitar (steel),1039,0.22,55,29,33,0.177,354
"Van Morrison/Into the Mystic.3.mid",F,25,Acoustic Guitar (steel),160,0.62,62,21,25,0.534,30
"Van Morrison/Into the Mystic.3.mid",F,48,String Ensemble 1,56,0.50,76,38,4,2.346,1
"Van Morrison/Into the Mystic.3.mid",F,65,Alto Sax,154,0.92,68,24,29,0.620,17
"Van Morrison/Into the Mystic.3.mid",F,66,Tenor Sax,86,1.00,47,21,15,0.737,15
"Vanessa Williams/Colors of the Wind.mid",F,4,Electric Piano 1,457,0.44,61,55,32,1.092,35
"Vanessa Williams/Colors of the Wind.mid",T,75,Pan Flute,379,1.00,78,19,37,0.671,85
"Vanessa Williams/Colors of the Wind.mid",F,48,String Ensemble 1,250,0.54,59,28,31,0.967,60
"Vanessa Williams/Save The Best For Last.3.mid",F,1,Bright Acoustic,566,0.53,60,50,42,0.833,35
"Vanessa Williams/Save The Best For Last.3.mid",F,35,Fretless Bass,170,0.99,35,36,26,1.562,24
"Vanessa Williams/Save The Best For Last.3.mid",F,4,Electric Piano 1,242,1.00,68,29,31,1.188,17
"Vanessa Williams/Save The Best For Last.3.mid",T,26,Electric Guitar (jazz),285,1.00,64,17,25,0.865,36
"Vanessa Williams/Save The Best For Last.3.mid",F,75,Pan Flute,23,0.72,75,24,4,0.982,0
"Vanessa Williams/Save The Best For Last.3.mid",F,24,Acoustic Guitar (nylon),95,1.00,66,27,19,0.898,3
"Vanessa Williams/Save The Best For Last.3.mid",F,48,String Ensemble 1,48,0.59,69,60,9,2.258,0
"Vanessa Williams/Save The Best For Last.3.mid",F,89,Pad 2 (warm),133,0.39,63,32,25,3.380,2
"Vangelis/1492_ Conquest of Paradise.3.mid",F,0,Acoustic Grand,163,0.39,68,72,25,1.185,11
"Vangelis/1492_ Conquest of Paradise.3.mid",F,35,Fretless Bass,137,1.00,33,12,9,2.589,7
"Vangelis/1492_ Conquest of Paradise.3.mid",F,54,Synth Voice,110,0.50,56,24,10,0.763,10
"Vangelis/1492_ Conquest of Paradise.3.mid",T,52,Choir Aahs,166,0.43,58,45,18,1.625,9
"Vangelis/1492_ Conquest of Paradise.3.mid",F,62,SynthBrass 1,58,1.00,69,12,11,1.552,0
"Vangelis/1492_ Conquest of Paradise.3.mid",F,90,Pad 3 (polysynth),690,1.00,62,48,4,0.026,16
"Vangelis/1492_ Conquest of Paradise.3.mid",F,48,String Ensemble 1,512,0.34,66,45,27,0.344,348
"Vangelis/1492_ Conquest of Paradise.3.mid",F,50,SynthStrings 1,65,0.34,58,39,12,2.956,1
"Vangelis/1492_ Conquest of Paradise.3.mid",F,48,String Ensemble 1,652,0.33,45,35,7,0.099,421
"Vangelis/1492_ Conquest of Paradise.3.mid",F,87,Lead 8 (bass+lead),150,1.00,48,43,18,0.581,0
"Vangelis/1492_ Conquest of Paradise.3.mid",F,81,Lead 2 (sawtooth),408,1.00,49,12,5,0.078,204
"Vangelis/1492_ Conquest of Paradise.3.mid",F,60,French Horn,34,1.00,57,10,10,1.503,1
"Vangelis/1492_ Conquest of Paradise.3.mid",F,45,Pizzicato Strings,494,0.33,68,51,6,0.120,378
"Vangelis/1492_ Conquest of Paradise.3.mid",F,127,Gunshot,41,0.93,75,5,4,5.339,33
"Vangelis/1492_ Conquest of Paradise.3.mid",F,117,Melodic Tom,43,0.42,40,26,12,0.307,3
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,18,Rock Organ,103,0.49,62,27,13,0.625,29
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,18,Rock Organ,289,0.55,77,19,22,1.325,89
"Vanilla Fudge/You Keep Me Hangin' On.mid",T,65,Alto Sax,138,0.82,63,6,13,0.725,54
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,65,Alto Sax,138,0.82,63,6,13,0.725,56
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,28,Electric Guitar (muted),110,0.59,61,33,13,0.417,48
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,29,Overdriven Guitar,195,0.74,71,33,15,0.617,93
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,30,Distortion Guitar,32,0.50,61,12,2,2.842,17
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,35,Fretless Bass,399,0.98,37,15,26,0.742,191
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,22,Harmonica,124,0.91,76,7,9,0.675,27
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,66,Tenor Sax,49,0.71,71,13,6,1.108,4
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,22,Harmonica,124,0.91,76,7,8,0.675,27
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,116,Taiko Drum,141,0.97,38,12,8,0.142,85
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,18,Rock Organ,103,0.49,62,27,13,0.625,29
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,18,Rock Organ,289,0.55,77,19,22,1.325,89
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,65,Alto Sax,138,0.82,63,6,13,0.725,54
"Vanilla Fudge/You Keep Me Hangin' On.mid",T,65,Alto Sax,138,0.82,63,6,13,0.725,56
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,28,Electric Guitar (muted),110,0.59,61,33,13,0.417,48
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,29,Overdriven Guitar,195,0.74,71,33,15,0.617,93
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,30,Distortion Guitar,32,0.50,61,12,2,2.842,17
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,35,Fretless Bass,399,0.98,37,15,26,0.742,191
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,22,Harmonica,124,0.91,76,7,9,0.675,27
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,66,Tenor Sax,49,0.71,71,13,6,1.108,4
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,22,Harmonica,124,0.91,76,7,8,0.675,27
"Vanilla Fudge/You Keep Me Hangin' On.mid",F,116,Taiko Drum,141,0.97,38,12,8,0.142,85
"Vanilla Ice/Ice Ice Baby.1.mid",F,32,Acoustic Bass,186,1.00,40,24,3,0.292,95
"Vanilla Ice/Ice Ice Baby.1.mid",F,0,Acoustic Grand,24,0.33,71,17,2,1.362,0
"Vanilla Ice/Ice Ice Baby.1.mid",F,32,Acoustic Bass,240,1.00,49,5,2,0.240,144
"Vanilla Ice/Ice Ice Baby.1.mid",F,38,Synth Bass 1,93,1.00,39,12,4,0.479,19
"Vanilla Ice/Ice Ice Baby.1.mid",T,87,Lead 8 (bass+lead),176,1.00,37,12,3,1.331,16
"Vanilla Ice/Ice Ice Baby.1.mid",F,76,Blown Bottle,145,1.00,62,0,2,0.469,143
"Vaughan Sarah/Fever.mid",F,32,Acoustic Bass,385,1.00,37,28,28,0.714,13
"Vaughan Sarah/Fever.mid",F,0,Acoustic Grand,161,0.23,58,53,24,1.380,17
"Vaughan Sarah/Fever.mid",F,65,Alto Sax,210,1.00,66,17,27,0.938,23
"Vaughan Sarah/Fever.mid",F,65,Alto Sax,206,1.00,62,15,26,0.922,35
"Vaughan Sarah/Fever.mid",F,66,Tenor Sax,208,0.99,59,21,25,0.943,16
"Vaughan Sarah/Fever.mid",F,66,Tenor Sax,205,0.99,60,20,24,0.958,19
"Vaughan Sarah/Fever.mid",F,67,Baritone Sax,185,1.00,48,27,25,1.023,19
"Vaughan Sarah/Fever.mid",F,56,Trumpet,149,1.00,74,26,18,0.719,7
"Vaughan Sarah/Fever.mid",F,56,Trumpet,149,1.00,73,21,20,0.719,12
"Vaughan Sarah/Fever.mid",F,56,Trumpet,149,1.00,71,19,17,0.716,11
"Vaughan Sarah/Fever.mid",F,56,Trumpet,149,1.00,65,25,22,0.719,9
"Vaughan Sarah/Fever.mid",F,57,Trombone,133,1.00,62,13,19,0.919,21
"Vaughan Sarah/Fever.mid",F,57,Trombone,128,0.96,59,11,18,0.914,28
"Vaughan Sarah/Fever.mid",F,57,Trombone,128,1.00,57,12,20,0.924,19
"Vaughan Sarah/Fever.mid",F,57,Trombone,128,1.00,51,20,17,0.917,20
"Vaughan Sarah/Fever.mid",T,11,Vibraphone,297,1.00,73,19,37,0.664,42
"Vaughn/Blue Tango.mid",T,24,Acoustic Guitar (nylon),219,0.65,65,26,14,1.337,52
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),245,0.92,63,17,7,0.483,58
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),280,0.92,48,29,5,0.996,2
"Vaughn/Blue Tango.mid",F,77,Skakuhachi,217,0.65,77,21,14,1.358,52
"Vaughn/Blue Tango.mid",F,16,Drawbar Organ,80,0.29,70,17,7,3.246,1
"Vaughn/Blue Tango.mid",F,44,Tremolo Strings,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,50,SynthStrings 1,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,114,Steel Drums,222,0.54,71,48,9,0.983,47
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),219,0.65,65,26,14,1.337,52
"Vaughn/Blue Tango.mid",T,24,Acoustic Guitar (nylon),245,0.92,63,17,7,0.483,58
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),280,0.92,48,29,5,0.996,2
"Vaughn/Blue Tango.mid",F,77,Skakuhachi,217,0.65,77,21,14,1.358,52
"Vaughn/Blue Tango.mid",F,16,Drawbar Organ,80,0.29,70,17,7,3.246,1
"Vaughn/Blue Tango.mid",F,44,Tremolo Strings,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,50,SynthStrings 1,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,114,Steel Drums,222,0.54,71,48,9,0.983,47
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),219,0.65,65,26,14,1.337,52
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),245,0.92,63,17,7,0.483,58
"Vaughn/Blue Tango.mid",T,24,Acoustic Guitar (nylon),280,0.92,48,29,5,0.996,2
"Vaughn/Blue Tango.mid",F,77,Skakuhachi,217,0.65,77,21,14,1.358,52
"Vaughn/Blue Tango.mid",F,16,Drawbar Organ,80,0.29,70,17,7,3.246,1
"Vaughn/Blue Tango.mid",F,44,Tremolo Strings,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,50,SynthStrings 1,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,114,Steel Drums,222,0.54,71,48,9,0.983,47
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),219,0.65,65,26,14,1.337,52
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),245,0.92,63,17,7,0.483,58
"Vaughn/Blue Tango.mid",F,24,Acoustic Guitar (nylon),280,0.92,48,29,5,0.996,2
"Vaughn/Blue Tango.mid",F,77,Skakuhachi,217,0.65,77,21,14,1.358,52
"Vaughn/Blue Tango.mid",F,16,Drawbar Organ,80,0.29,70,17,7,3.246,1
"Vaughn/Blue Tango.mid",F,44,Tremolo Strings,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",F,50,SynthStrings 1,103,0.65,77,21,13,1.404,22
"Vaughn/Blue Tango.mid",T,114,Steel Drums,222,0.54,71,48,9,0.983,47
"Ventures/Walk Don't Run.mid",T,24,Acoustic Guitar (nylon),387,0.68,67,29,23,0.716,103
"Ventures/Walk Don't Run.mid",F,33,Electric Bass (finger),564,1.00,33,12,11,0.323,449
"Ventures/Walk Don't Run.mid",F,24,Acoustic Guitar (nylon),354,0.33,60,13,15,0.492,257
"Ventures/Walk Don't Run.mid",F,28,Electric Guitar (muted),613,0.61,49,15,7,0.216,498
"Ventures/Walk Don't Run.mid",F,50,SynthStrings 1,115,0.38,60,17,13,2.818,17
"Visage/Fade to Grey.mid",F,35,Fretless Bass,1145,1.00,45,21,5,0.192,0
"Visage/Fade to Grey.mid",F,79,Ocarina,16,1.00,65,24,5,3.208,1
"Visage/Fade to Grey.mid",F,51,SynthStrings 2,40,0.53,65,9,2,9.592,7
"Visage/Fade to Grey.mid",F,6,Harpsichord,266,0.65,83,13,14,0.658,67
"Visage/Fade to Grey.mid",F,62,SynthBrass 1,30,1.00,68,17,4,0.683,3
"Visage/Fade to Grey.mid",F,88,Pad 1 (new age),5,1.00,74,9,3,3.242,0
"Visage/Fade to Grey.mid",F,92,Pad 5 (bowed),10,0.83,64,32,3,3.675,0
"Visage/Fade to Grey.mid",T,54,Synth Voice,100,1.00,66,21,6,0.842,47
"Visage/Fade to Grey.mid",F,52,Choir Aahs,20,1.00,74,4,1,3.167,0
"Wagner/Unter dem Doppeladler.mid",T,71,Clarinet,177,0.63,71,18,21,0.568,17
"Wagner/Unter dem Doppeladler.mid",F,33,Electric Bass (finger),479,1.00,34,12,14,0.617,103
"Wagner/Unter dem Doppeladler.mid",F,72,Piccolo,218,1.00,84,22,18,0.536,19
"Wagner/Unter dem Doppeladler.mid",F,60,French Horn,429,0.39,69,25,16,0.281,247
"Wagner/Unter dem Doppeladler.mid",F,56,Trumpet,671,0.44,68,29,25,0.247,300
"Wagner/Unter dem Doppeladler.mid",F,58,Tuba,236,1.00,40,19,14,0.516,71
"Wagner/Unter dem Doppeladler.mid",F,9,Glockenspiel,244,0.94,82,24,21,0.156,48
"War/The Cisco Kid.mid",F,87,Lead 8 (bass+lead),294,0.97,63,24,11,0.929,139
"War/The Cisco Kid.mid",F,87,Lead 8 (bass+lead),56,0.74,68,12,5,0.658,20
"War/The Cisco Kid.mid",F,7,Clav,608,0.35,71,53,19,0.400,151
"War/The Cisco Kid.mid",F,30,Distortion Guitar,1055,0.34,58,33,7,0.188,854
"War/The Cisco Kid.mid",F,37,Slap Bass 2,514,1.00,35,16,13,0.650,0
"War/The Cisco Kid.mid",F,29,Overdriven Guitar,16,1.00,61,8,1,0.817,0
"War/The Cisco Kid.mid",F,66,Tenor Sax,146,0.88,74,12,7,1.317,8
"War/The Cisco Kid.mid",F,22,Harmonica,146,1.00,73,24,7,1.396,17
"War/The Cisco Kid.mid",T,87,Lead 8 (bass+lead),294,0.97,63,24,11,0.929,139
"War/The Cisco Kid.mid",F,87,Lead 8 (bass+lead),56,0.74,68,12,5,0.658,20
"War/The Cisco Kid.mid",F,7,Clav,608,0.35,71,53,19,0.400,151
"War/The Cisco Kid.mid",F,30,Distortion Guitar,1055,0.34,58,33,7,0.188,854
"War/The Cisco Kid.mid",F,37,Slap Bass 2,514,1.00,35,16,13,0.650,0
"War/The Cisco Kid.mid",F,29,Overdriven Guitar,16,1.00,61,8,1,0.817,0
"War/The Cisco Kid.mid",F,66,Tenor Sax,146,0.88,74,12,7,1.317,8
"War/The Cisco Kid.mid",F,22,Harmonica,146,1.00,73,24,7,1.396,17
"Warren Zevon/Werewolves of London.mid",F,0,Acoustic Grand,826,0.56,53,40,3,0.675,92
"Warren Zevon/Werewolves of London.mid",F,29,Overdriven Guitar,725,0.64,55,29,7,0.167,293
"Warren Zevon/Werewolves of London.mid",T,53,Voice Oohs,238,1.00,68,17,38,0.467,78
"Warren Zevon/Werewolves of London.mid",F,34,Electric Bass (pick),598,1.00,34,7,3,0.325,413
"Warren Zevon/Werewolves of London.mid",F,30,Distortion Guitar,42,0.81,68,48,7,0.617,2
"Wax/Building a Bridge to Your Heart.mid",T,99,FX 4 (atmosphere),160,1.00,71,12,2,0.943,10
"Wax/Building a Bridge to Your Heart.mid",F,37,Slap Bass 2,784,1.00,33,18,3,0.323,335
"Wax/Building a Bridge to Your Heart.mid",F,90,Pad 3 (polysynth),777,0.33,64,17,3,0.260,704
"Wax/Building a Bridge to Your Heart.mid",F,48,String Ensemble 1,122,0.33,65,13,2,3.109,54
"Wax/Building a Bridge to Your Heart.mid",F,62,SynthBrass 1,38,0.46,76,45,5,0.620,11
"Wax/Building a Bridge to Your Heart.mid",T,99,FX 4 (atmosphere),160,1.00,71,12,2,0.943,10
"Wax/Building a Bridge to Your Heart.mid",F,37,Slap Bass 2,784,1.00,33,18,3,0.323,335
"Wax/Building a Bridge to Your Heart.mid",F,90,Pad 3 (polysynth),777,0.33,64,17,3,0.260,704
"Wax/Building a Bridge to Your Heart.mid",F,48,String Ensemble 1,122,0.33,65,13,2,3.109,54
"Wax/Building a Bridge to Your Heart.mid",F,62,SynthBrass 1,38,0.46,76,45,5,0.620,11
